InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,SessionID,Stage,Year,Month
Browse_7118,P00004,Orange Protein Powder XL,5,2023-03-08,106.22,C00095,UK,S20230308_C00095_4073,Browse,2023,3
Cart_413,P00099,Grey Leather Wallet One Size,2,2023-04-23,135.12,C00095,UK,S20230423_C00095_9399,Cart,2023,4
View_8479,P00082,Green Protein Powder One Size,2,2023-05-07,36.43,C00095,UK,S20230507_C00095_8462,View,2023,5
View_9525,P00087,Blue Classic Jeans XL,1,2023-05-13,80.46,C00095,UK,S20230513_C00095_4778,View,2023,5
INV10077,P00028,Yellow Sunglasses L,4,2023-06-13,182.55,C00095,UK,S20230613_C00095_8480,Purchase,2023,6
Browse_5408,P00097,Orange Backpack S,2,2022-08-29,99.86,C00096,UK,S20220829_C00096_6855,Browse,2022,8
Browse_2688,P00058,Blue Leather Wallet M,2,2022-09-05,30.48,C00096,UK,S20220905_C00096_5298,Browse,2022,9
Browse_1971,P00071,Orange Backpack M,3,2022-09-24,57.56,C00096,UK,S20220924_C00096_7638,Browse,2022,9
View_3343,P00083,Orange Laptop Sleeve L,1,2022-09-30,26.77,C00096,UK,S20220930_C00096_3583,View,2022,9
Browse_9585,P00037,Blue Leather Wallet XS,4,2022-10-08,54.31,C00096,UK,S20221008_C00096_9243,Browse,2022,10
Cart_6920,P00057,White Backpack L,1,2022-11-04,165.97,C00096,UK,S20221104_C00096_1678,Cart,2022,11
Browse_3292,P00015,Grey Cotton Socks XXL,3,2022-11-09,94.8,C00096,UK,S20221109_C00096_3061,Browse,2022,11
View_7499,P00040,Grey Sunglasses One Size,1,2022-11-14,32.45,C00096,UK,S20221114_C00096_7075,View,2022,11
Cart_8168,P00085,Pink Premium T-shirt S,5,2022-11-15,116.31,C00096,UK,S20221115_C00096_7637,Cart,2022,11
Cart_375,P00039,Yellow Protein Powder One Size,5,2022-11-20,107.47,C00096,UK,S20221120_C00096_2083,Cart,2022,11
Browse_4277,P00026,Blue Classic Jeans One Size,3,2022-11-27,138.12,C00096,UK,S20221127_C00096_3554,Browse,2022,11
Checkout_48,P00058,Blue Leather Wallet M,3,2022-11-29,30.48,C00096,UK,S20221129_C00096_8213,Checkout,2022,11
View_6022,P00051,Yellow Water Bottle XXL,2,2022-12-01,165.82,C00096,UK,S20221201_C00096_9883,View,2022,12
View_9511,P00043,Grey Laptop Sleeve XL,3,2022-12-03,8.26,C00096,UK,S20221203_C00096_9366,View,2022,12
INV10349,P00077,Pink Yoga Mat M,1,2022-12-06,190.68,C00096,UK,S20221206_C00096_8240,Purchase,2022,12
View_3042,P00089,Grey Yoga Mat XXL,5,2022-12-09,77.46,C00096,UK,S20221209_C00096_2128,View,2022,12
Browse_4151,P00086,Red Leather Wallet XXL,1,2022-12-30,123.12,C00096,UK,S20221230_C00096_7845,Browse,2022,12
Browse_3375,P00072,Green Premium T-shirt One Size,1,2023-01-05,128.98,C00096,UK,S20230105_C00096_9923,Browse,2023,1
Browse_3438,P00046,Red Protein Powder L,3,2022-10-15,52.77,C00097,France,S20221015_C00097_1091,Browse,2022,10
Browse_9111,P00064,Orange Cotton Socks XL,5,2022-10-30,71.6,C00097,France,S20221030_C00097_3466,Browse,2022,10
View_2339,P00037,Blue Leather Wallet XS,3,2022-11-01,54.31,C00097,France,S20221101_C00097_5344,View,2022,11
Checkout_1988,P00059,Red Premium T-shirt M,2,2022-11-17,199.14,C00097,France,S20221117_C00097_3178,Checkout,2022,11
Browse_6513,P00008,White Laptop Sleeve One Size,2,2023-01-14,186.92,C00097,France,S20230114_C00097_9255,Browse,2023,1
Checkout_505,P00053,Red Water Bottle M,4,2023-01-17,154.68,C00097,France,S20230117_C00097_4959,Checkout,2023,1
INV10013,P00059,Red Premium T-shirt M,1,2023-02-12,199.14,C00097,France,S20230212_C00097_3241,Purchase,2023,2
Checkout_4487,P00006,Black Classic Jeans XS,4,2023-03-01,172.34,C00097,France,S20230301_C00097_1447,Checkout,2023,3
View_6402,P00098,Pink Laptop Sleeve One Size,4,2023-05-16,19.75,C00097,France,S20230516_C00097_4398,View,2023,5
Browse_2495,P00063,White Cotton Socks S,2,2023-06-19,73.89,C00097,France,S20230619_C00097_5708,Browse,2023,6
Browse_8186,P00066,Purple Protein Powder L,4,2023-06-25,80.81,C00097,France,S20230625_C00097_7461,Browse,2023,6
View_3139,P00068,Yellow Water Bottle XS,4,2022-04-28,41.09,C00098,France,S20220428_C00098_2886,View,2022,4
Browse_5731,P00077,Pink Yoga Mat M,4,2022-04-29,190.68,C00098,France,S20220429_C00098_5823,Browse,2022,4
Browse_9349,P00078,Purple Sunglasses XL,2,2022-05-03,130.04,C00098,France,S20220503_C00098_8873,Browse,2022,5
Cart_2264,P00095,Blue Yoga Mat XS,4,2022-06-26,59.95,C00098,France,S20220626_C00098_6249,Cart,2022,6
Checkout_2792,P00029,Red Cotton Socks XXL,1,2022-06-26,133.04,C00098,France,S20220626_C00098_7192,Checkout,2022,6
Browse_3866,P00057,White Backpack L,2,2022-07-10,165.97,C00098,France,S20220710_C00098_2586,Browse,2022,7
Cart_4877,P00015,Grey Cotton Socks XXL,5,2022-11-10,94.8,C00098,France,S20221110_C00098_2269,Cart,2022,11
Browse_2331,P00030,Purple Water Bottle XS,1,2023-01-13,59.4,C00098,France,S20230113_C00098_6949,Browse,2023,1
Browse_3656,P00073,Orange Protein Powder M,5,2023-02-17,62.78,C00098,France,S20230217_C00098_6930,Browse,2023,2
Browse_4316,P00017,Purple Wireless Earbuds XXL,2,2023-02-26,43.44,C00098,France,S20230226_C00098_8133,Browse,2023,2
Checkout_7665,P00056,Orange Wireless Earbuds One Size,3,2023-03-25,168.47,C00098,France,S20230325_C00098_5471,Checkout,2023,3
Browse_7223,P00022,Black Protein Powder XXL,2,2023-03-26,133.57,C00098,France,S20230326_C00098_2390,Browse,2023,3
Cart_301,P00053,Red Water Bottle M,5,2023-04-06,154.68,C00098,France,S20230406_C00098_2055,Cart,2023,4
Browse_1138,P00069,Pink Protein Powder One Size,4,2023-04-11,156.57,C00098,France,S20230411_C00098_9897,Browse,2023,4
View_346,P00053,Red Water Bottle M,3,2023-04-26,154.68,C00098,France,S20230426_C00098_6346,View,2023,4
Cart_9841,P00080,Yellow Backpack M,3,2022-06-22,125.49,C00099,Australia,S20220622_C00099_6267,Cart,2022,6
Browse_2106,P00047,White Backpack One Size,1,2022-07-12,43.49,C00099,Australia,S20220712_C00099_9760,Browse,2022,7
View_6202,P00001,Orange Sunglasses XXL,5,2022-07-14,117.64,C00099,Australia,S20220714_C00099_7713,View,2022,7
View_8864,P00092,Grey Classic Jeans XL,5,2022-07-25,89.57,C00099,Australia,S20220725_C00099_3495,View,2022,7
Browse_877,P00023,Green Premium T-shirt L,5,2022-08-13,121.41,C00099,Australia,S20220813_C00099_7022,Browse,2022,8
Browse_2046,P00054,Pink Water Bottle XL,1,2022-11-09,106.1,C00099,Australia,S20221109_C00099_2388,Browse,2022,11
View_1999,P00094,Pink Sunglasses One Size,5,2022-12-05,134.69,C00099,Australia,S20221205_C00099_6367,View,2022,12
View_3972,P00050,Yellow Water Bottle XS,1,2023-01-05,105.29,C00099,Australia,S20230105_C00099_7770,View,2023,1
Cart_7602,P00043,Grey Laptop Sleeve XL,2,2023-01-16,8.26,C00099,Australia,S20230116_C00099_5206,Cart,2023,1
View_6008,P00002,White Summer Dress L,3,2023-01-30,33.9,C00099,Australia,S20230130_C00099_3756,View,2023,1
Checkout_5887,P00087,Blue Classic Jeans XL,1,2023-02-08,80.46,C00099,Australia,S20230208_C00099_4920,Checkout,2023,2
Browse_2469,P00076,Blue Wireless Earbuds XXL,3,2023-02-27,25.84,C00099,Australia,S20230227_C00099_7629,Browse,2023,2
Cart_8114,P00087,Blue Classic Jeans XL,4,2023-03-08,80.46,C00099,Australia,S20230308_C00099_2863,Cart,2023,3
View_7914,P00046,Red Protein Powder L,1,2023-03-09,52.77,C00099,Australia,S20230309_C00099_7479,View,2023,3
Browse_9396,P00083,Orange Laptop Sleeve L,5,2023-03-16,26.77,C00099,Australia,S20230316_C00099_9177,Browse,2023,3
Browse_4767,P00055,Yellow Premium T-shirt M,3,2023-03-30,143.15,C00099,Australia,S20230330_C00099_2653,Browse,2023,3
View_3477,P00039,Yellow Protein Powder One Size,4,2023-04-25,107.47,C00099,Australia,S20230425_C00099_3401,View,2023,4
INV10217,P00020,Grey Water Bottle S,3,2023-05-23,118.98,C00099,Australia,S20230523_C00099_7891,Purchase,2023,5
View_4423,P00093,Purple Yoga Mat XXL,2,2023-06-24,182.72,C00099,Australia,S20230624_C00099_6255,View,2023,6
Browse_7640,P00092,Grey Classic Jeans XL,3,2022-04-07,89.57,C00100,USA,S20220407_C00100_8980,Browse,2022,4
View_4291,P00044,Pink Winter Jacket XS,2,2022-05-07,37.04,C00100,USA,S20220507_C00100_8199,View,2022,5
Browse_386,P00072,Green Premium T-shirt One Size,1,2022-05-09,128.98,C00100,USA,S20220509_C00100_6800,Browse,2022,5
Checkout_6697,P00017,Purple Wireless Earbuds XXL,4,2022-06-18,43.44,C00100,USA,S20220618_C00100_4575,Checkout,2022,6
View_9630,P00055,Yellow Premium T-shirt M,2,2022-06-24,143.15,C00100,USA,S20220624_C00100_8034,View,2022,6
Browse_4341,P00032,Black Running Shoes XL,3,2022-08-24,182.74,C00100,USA,S20220824_C00100_6591,Browse,2022,8
INV10221,P00036,White Protein Powder One Size,5,2022-09-11,16.68,C00100,USA,S20220911_C00100_7717,Purchase,2022,9
INV10244,P00004,Orange Protein Powder XL,4,2022-10-15,106.22,C00100,USA,S20221015_C00100_7458,Purchase,2022,10
View_7733,P00074,Purple Leather Wallet XXL,4,2022-10-17,172.23,C00100,USA,S20221017_C00100_9941,View,2022,10
Cart_1037,P00076,Blue Wireless Earbuds XXL,2,2022-11-19,25.84,C00100,USA,S20221119_C00100_9393,Cart,2022,11
Browse_1055,P00049,Orange Smart Watch L,5,2023-01-15,29.67,C00100,USA,S20230115_C00100_7226,Browse,2023,1
Browse_2299,P00095,Blue Yoga Mat XS,4,2022-08-04,59.95,C00101,Spain,S20220804_C00101_1988,Browse,2022,8
Browse_2034,P00033,Purple Summer Dress XL,3,2022-08-09,114.0,C00101,Spain,S20220809_C00101_5321,Browse,2022,8
Checkout_5772,P00094,Pink Sunglasses One Size,4,2022-08-22,134.69,C00101,Spain,S20220822_C00101_7545,Checkout,2022,8
Browse_6687,P00098,Pink Laptop Sleeve One Size,1,2022-08-30,19.75,C00101,Spain,S20220830_C00101_7817,Browse,2022,8
Browse_5610,P00012,Orange Running Shoes One Size,2,2022-09-05,45.43,C00101,Spain,S20220905_C00101_2417,Browse,2022,9
Browse_5106,P00077,Pink Yoga Mat M,3,2022-09-06,190.68,C00101,Spain,S20220906_C00101_2950,Browse,2022,9
View_1606,P00028,Yellow Sunglasses L,2,2022-09-16,182.55,C00101,Spain,S20220916_C00101_1085,View,2022,9
Browse_2970,P00004,Orange Protein Powder XL,2,2022-09-16,106.22,C00101,Spain,S20220916_C00101_6732,Browse,2022,9
View_6517,P00094,Pink Sunglasses One Size,5,2022-09-17,134.69,C00101,Spain,S20220917_C00101_8057,View,2022,9
View_6237,P00090,Black Water Bottle XXL,1,2022-09-18,92.9,C00101,Spain,S20220918_C00101_3569,View,2022,9
Checkout_7534,P00048,Green Backpack L,2,2022-09-29,125.7,C00101,Spain,S20220929_C00101_3358,Checkout,2022,9
View_9805,P00019,Orange Classic Jeans XXL,4,2022-09-29,31.03,C00101,Spain,S20220929_C00101_7009,View,2022,9
View_5486,P00022,Black Protein Powder XXL,1,2022-10-10,133.57,C00101,Spain,S20221010_C00101_1235,View,2022,10
View_2013,P00023,Green Premium T-shirt L,1,2022-10-11,121.41,C00101,Spain,S20221011_C00101_6966,View,2022,10
Checkout_9248,P00052,White Backpack S,2,2022-10-12,30.04,C00101,Spain,S20221012_C00101_8097,Checkout,2022,10
Cart_7808,P00021,Pink Sunglasses XS,5,2022-11-07,149.58,C00102,Canada,S20221107_C00102_9499,Cart,2022,11
Cart_4657,P00089,Grey Yoga Mat XXL,2,2022-12-10,77.46,C00102,Canada,S20221210_C00102_2285,Cart,2022,12
Browse_3546,P00048,Green Backpack L,4,2022-12-12,125.7,C00102,Canada,S20221212_C00102_3545,Browse,2022,12
Browse_5562,P00026,Blue Classic Jeans One Size,1,2023-03-24,138.12,C00102,Canada,S20230324_C00102_1221,Browse,2023,3
Cart_9954,P00091,Yellow Laptop Sleeve S,3,2023-03-31,110.16,C00102,Canada,S20230331_C00102_3528,Cart,2023,3
Browse_7839,P00009,Red Sunglasses M,3,2023-04-09,114.39,C00102,Canada,S20230409_C00102_3282,Browse,2023,4
View_7189,P00022,Black Protein Powder XXL,1,2023-04-14,133.57,C00102,Canada,S20230414_C00102_5017,View,2023,4
Cart_3334,P00042,Pink Yoga Mat XXL,2,2023-04-23,147.08,C00102,Canada,S20230423_C00102_8500,Cart,2023,4
View_8747,P00093,Purple Yoga Mat XXL,3,2023-04-28,182.72,C00102,Canada,S20230428_C00102_1758,View,2023,4
Checkout_2800,P00021,Pink Sunglasses XS,2,2023-05-12,149.58,C00102,Canada,S20230512_C00102_8012,Checkout,2023,5
View_3079,P00085,Pink Premium T-shirt S,4,2023-05-14,116.31,C00102,Canada,S20230514_C00102_1302,View,2023,5
Browse_119,P00043,Grey Laptop Sleeve XL,5,2023-06-24,8.26,C00102,Canada,S20230624_C00102_5914,Browse,2023,6
Browse_5815,P00020,Grey Water Bottle S,2,2023-06-30,118.98,C00102,Canada,S20230630_C00102_3664,Browse,2023,6
View_7875,P00060,Purple Smart Watch M,1,2022-06-19,161.73,C00103,UK,S20220619_C00103_8535,View,2022,6
View_1268,P00053,Red Water Bottle M,3,2022-07-15,154.68,C00103,UK,S20220715_C00103_3299,View,2022,7
INV10089,P00088,Green Smart Watch XL,3,2022-09-17,143.69,C00103,UK,S20220917_C00103_3254,Purchase,2022,9
View_5088,P00016,Purple Sunglasses M,1,2022-12-03,71.99,C00103,UK,S20221203_C00103_7996,View,2022,12
INV10160,P00041,Green Water Bottle S,5,2022-12-20,159.28,C00103,UK,S20221220_C00103_2403,Purchase,2022,12
Cart_2979,P00025,White Protein Powder XS,3,2022-12-30,138.6,C00103,UK,S20221230_C00103_3842,Cart,2022,12
Cart_5246,P00018,White Smart Watch XL,4,2023-01-13,79.98,C00103,UK,S20230113_C00103_9321,Cart,2023,1
Cart_6858,P00051,Yellow Water Bottle XXL,2,2023-01-16,165.82,C00103,UK,S20230116_C00103_2646,Cart,2023,1
Cart_8429,P00069,Pink Protein Powder One Size,2,2023-02-10,156.57,C00103,UK,S20230210_C00103_9683,Cart,2023,2
View_820,P00071,Orange Backpack M,1,2023-04-06,57.56,C00103,UK,S20230406_C00103_1854,View,2023,4
Browse_7433,P00009,Red Sunglasses M,2,2023-04-08,114.39,C00103,UK,S20230408_C00103_5905,Browse,2023,4
Browse_5147,P00053,Red Water Bottle M,2,2023-05-29,154.68,C00103,UK,S20230529_C00103_5256,Browse,2023,5
Browse_7407,P00045,Pink Leather Wallet M,1,2023-06-27,91.33,C00103,UK,S20230627_C00103_3691,Browse,2023,6
Browse_7287,P00066,Purple Protein Powder L,3,2022-06-24,80.81,C00104,France,S20220624_C00104_4453,Browse,2022,6
INV10136,P00079,Grey Winter Jacket L,1,2022-07-01,75.3,C00104,France,S20220701_C00104_6220,Purchase,2022,7
View_4425,P00019,Orange Classic Jeans XXL,3,2022-07-04,31.03,C00104,France,S20220704_C00104_7874,View,2022,7
Checkout_7048,P00039,Yellow Protein Powder One Size,2,2022-07-12,107.47,C00104,France,S20220712_C00104_4905,Checkout,2022,7
Browse_471,P00069,Pink Protein Powder One Size,5,2022-07-14,156.57,C00104,France,S20220714_C00104_8330,Browse,2022,7
Cart_4232,P00055,Yellow Premium T-shirt M,2,2022-09-14,143.15,C00104,France,S20220914_C00104_5851,Cart,2022,9
Browse_1245,P00007,Pink Protein Powder XL,3,2022-11-13,124.82,C00104,France,S20221113_C00104_8194,Browse,2022,11
View_3544,P00018,White Smart Watch XL,4,2022-11-23,79.98,C00104,France,S20221123_C00104_2209,View,2022,11
Browse_1784,P00042,Pink Yoga Mat XXL,5,2022-11-30,147.08,C00104,France,S20221130_C00104_4117,Browse,2022,11
Browse_4496,P00028,Yellow Sunglasses L,4,2022-12-10,182.55,C00104,France,S20221210_C00104_4111,Browse,2022,12
Cart_3167,P00054,Pink Water Bottle XL,2,2023-03-08,106.1,C00104,France,S20230308_C00104_7560,Cart,2023,3
Browse_383,P00011,Pink Yoga Mat XXL,5,2023-03-19,146.18,C00104,France,S20230319_C00104_1954,Browse,2023,3
View_2343,P00083,Orange Laptop Sleeve L,2,2023-04-20,26.77,C00104,France,S20230420_C00104_5194,View,2023,4
Browse_424,P00011,Pink Yoga Mat XXL,4,2023-05-05,146.18,C00104,France,S20230505_C00104_8469,Browse,2023,5
View_4195,P00014,Pink Classic Jeans L,4,2022-02-26,194.78,C00105,UK,S20220226_C00105_3696,View,2022,2
INV10290,P00052,White Backpack S,1,2022-02-27,30.04,C00105,UK,S20220227_C00105_2092,Purchase,2022,2
Browse_6502,P00062,Pink Smart Watch M,1,2022-03-02,189.1,C00105,UK,S20220302_C00105_1184,Browse,2022,3
Browse_3584,P00015,Grey Cotton Socks XXL,5,2022-03-04,94.8,C00105,UK,S20220304_C00105_2153,Browse,2022,3
View_6942,P00032,Black Running Shoes XL,1,2022-03-06,182.74,C00105,UK,S20220306_C00105_5092,View,2022,3
Browse_9962,P00044,Pink Winter Jacket XS,2,2022-03-07,37.04,C00105,UK,S20220307_C00105_4302,Browse,2022,3
Browse_1197,P00083,Orange Laptop Sleeve L,4,2022-03-09,26.77,C00105,UK,S20220309_C00105_8332,Browse,2022,3
View_5987,P00008,White Laptop Sleeve One Size,3,2022-03-12,186.92,C00105,UK,S20220312_C00105_3894,View,2022,3
View_1093,P00068,Yellow Water Bottle XS,1,2022-03-13,41.09,C00105,UK,S20220313_C00105_9128,View,2022,3
Browse_8538,P00099,Grey Leather Wallet One Size,5,2022-03-13,135.12,C00105,UK,S20220313_C00105_3246,Browse,2022,3
Cart_52,P00051,Yellow Water Bottle XXL,5,2022-03-14,165.82,C00105,UK,S20220314_C00105_9958,Cart,2022,3
View_879,P00037,Blue Leather Wallet XS,3,2022-03-14,54.31,C00105,UK,S20220314_C00105_3431,View,2022,3
Browse_3026,P00064,Orange Cotton Socks XL,1,2022-03-16,71.6,C00105,UK,S20220316_C00105_5488,Browse,2022,3
Cart_2203,P00059,Red Premium T-shirt M,4,2022-03-21,199.14,C00105,UK,S20220321_C00105_3086,Cart,2022,3
Browse_4005,P00058,Blue Leather Wallet M,3,2022-03-25,30.48,C00105,UK,S20220325_C00105_4391,Browse,2022,3
Cart_8471,P00091,Yellow Laptop Sleeve S,1,2022-03-28,110.16,C00105,UK,S20220328_C00105_4960,Cart,2022,3
Browse_7786,P00086,Red Leather Wallet XXL,1,2022-03-30,123.12,C00105,UK,S20220330_C00105_1783,Browse,2022,3
View_6212,P00083,Orange Laptop Sleeve L,2,2022-04-01,26.77,C00105,UK,S20220401_C00105_4522,View,2022,4
Browse_4840,P00050,Yellow Water Bottle XS,2,2022-04-03,105.29,C00105,UK,S20220403_C00105_5228,Browse,2022,4
View_3078,P00005,Red Winter Jacket M,2,2022-04-04,47.94,C00105,UK,S20220404_C00105_3775,View,2022,4
Checkout_6096,P00053,Red Water Bottle M,3,2022-04-05,154.68,C00105,UK,S20220405_C00105_8697,Checkout,2022,4
Cart_3421,P00000,Black Protein Powder XXL,1,2022-04-06,188.5,C00105,UK,S20220406_C00105_5842,Cart,2022,4
Browse_5369,P00094,Pink Sunglasses One Size,4,2022-04-09,134.69,C00105,UK,S20220409_C00105_7972,Browse,2022,4
Browse_6878,P00078,Purple Sunglasses XL,1,2022-04-10,130.04,C00105,UK,S20220410_C00105_5839,Browse,2022,4
Cart_1027,P00065,Green Yoga Mat One Size,1,2022-04-11,50.54,C00105,UK,S20220411_C00105_5635,Cart,2022,4
Browse_2506,P00023,Green Premium T-shirt L,3,2022-04-11,121.41,C00105,UK,S20220411_C00105_6429,Browse,2022,4
Checkout_806,P00021,Pink Sunglasses XS,3,2022-03-04,149.58,C00106,Germany,S20220304_C00106_8029,Checkout,2022,3
View_6450,P00028,Yellow Sunglasses L,1,2022-03-29,182.55,C00106,Germany,S20220329_C00106_2775,View,2022,3
Checkout_9945,P00032,Black Running Shoes XL,5,2022-08-14,182.74,C00106,Germany,S20220814_C00106_9736,Checkout,2022,8
Cart_5342,P00087,Blue Classic Jeans XL,1,2022-10-30,80.46,C00106,Germany,S20221030_C00106_6697,Cart,2022,10
Cart_2624,P00008,White Laptop Sleeve One Size,2,2022-11-01,186.92,C00106,Germany,S20221101_C00106_9727,Cart,2022,11
View_4749,P00052,White Backpack S,3,2022-11-03,30.04,C00106,Germany,S20221103_C00106_8259,View,2022,11
Browse_9966,P00083,Orange Laptop Sleeve L,5,2022-12-14,26.77,C00106,Germany,S20221214_C00106_7812,Browse,2022,12
Browse_9054,P00029,Red Cotton Socks XXL,1,2023-01-07,133.04,C00106,Germany,S20230107_C00106_3872,Browse,2023,1
Cart_4467,P00030,Purple Water Bottle XS,1,2023-02-14,59.4,C00106,Germany,S20230214_C00106_4363,Cart,2023,2
View_2661,P00096,Yellow Backpack One Size,5,2023-02-21,152.36,C00106,Germany,S20230221_C00106_3215,View,2023,2
Cart_4725,P00060,Purple Smart Watch M,4,2023-03-07,161.73,C00106,Germany,S20230307_C00106_1001,Cart,2023,3
Browse_7052,P00057,White Backpack L,4,2023-04-12,165.97,C00106,Germany,S20230412_C00106_2969,Browse,2023,4
Browse_4525,P00085,Pink Premium T-shirt S,5,2023-04-21,116.31,C00106,Germany,S20230421_C00106_2595,Browse,2023,4
Browse_2398,P00067,Red Leather Wallet S,5,2022-06-24,21.92,C00107,Germany,S20220624_C00107_1907,Browse,2022,6
View_6646,P00018,White Smart Watch XL,3,2022-06-26,79.98,C00107,Germany,S20220626_C00107_4257,View,2022,6
Cart_2528,P00049,Orange Smart Watch L,5,2022-06-27,29.67,C00107,Germany,S20220627_C00107_6930,Cart,2022,6
INV10184,P00088,Green Smart Watch XL,2,2022-07-10,143.69,C00107,Germany,S20220710_C00107_2941,Purchase,2022,7
Browse_8278,P00077,Pink Yoga Mat M,1,2022-07-20,190.68,C00107,Germany,S20220720_C00107_4827,Browse,2022,7
Checkout_2201,P00090,Black Water Bottle XXL,2,2022-07-23,92.9,C00107,Germany,S20220723_C00107_1168,Checkout,2022,7
View_5120,P00072,Green Premium T-shirt One Size,4,2022-08-26,128.98,C00107,Germany,S20220826_C00107_6113,View,2022,8
Checkout_3610,P00041,Green Water Bottle S,1,2022-08-27,159.28,C00107,Germany,S20220827_C00107_8300,Checkout,2022,8
View_9308,P00023,Green Premium T-shirt L,3,2022-11-03,121.41,C00107,Germany,S20221103_C00107_8192,View,2022,11
Checkout_9581,P00079,Grey Winter Jacket L,1,2022-11-04,75.3,C00107,Germany,S20221104_C00107_5941,Checkout,2022,11
Browse_5888,P00040,Grey Sunglasses One Size,5,2022-11-05,32.45,C00107,Germany,S20221105_C00107_4687,Browse,2022,11
Cart_7684,P00012,Orange Running Shoes One Size,1,2022-11-06,45.43,C00107,Germany,S20221106_C00107_1856,Cart,2022,11
Browse_610,P00006,Black Classic Jeans XS,1,2022-11-07,172.34,C00107,Germany,S20221107_C00107_4678,Browse,2022,11
Checkout_3590,P00017,Purple Wireless Earbuds XXL,5,2022-11-26,43.44,C00107,Germany,S20221126_C00107_3948,Checkout,2022,11
Checkout_6081,P00002,White Summer Dress L,4,2022-12-17,33.9,C00107,Germany,S20221217_C00107_6032,Checkout,2022,12
View_6916,P00084,Grey Laptop Sleeve XS,3,2022-12-17,8.99,C00107,Germany,S20221217_C00107_1623,View,2022,12
Browse_1818,P00063,White Cotton Socks S,3,2022-12-23,73.89,C00107,Germany,S20221223_C00107_7920,Browse,2022,12
View_8898,P00054,Pink Water Bottle XL,3,2023-01-01,106.1,C00107,Germany,S20230101_C00107_4496,View,2023,1
Browse_4103,P00024,White Winter Jacket XS,5,2022-03-13,189.66,C00108,USA,S20220313_C00108_8924,Browse,2022,3
Cart_5873,P00012,Orange Running Shoes One Size,2,2022-04-23,45.43,C00108,USA,S20220423_C00108_3908,Cart,2022,4
Browse_6907,P00066,Purple Protein Powder L,2,2022-06-13,80.81,C00108,USA,S20220613_C00108_8266,Browse,2022,6
View_1624,P00064,Orange Cotton Socks XL,4,2022-07-26,71.6,C00108,USA,S20220726_C00108_1683,View,2022,7
Browse_9163,P00001,Orange Sunglasses XXL,4,2022-09-27,117.64,C00108,USA,S20220927_C00108_1409,Browse,2022,9
Cart_9347,P00055,Yellow Premium T-shirt M,1,2022-12-22,143.15,C00108,USA,S20221222_C00108_2680,Cart,2022,12
